ID_UNICO,MASC,FEM,POP,DOM_OCU,Count_,ocorr_2010,ocorr_2000,ID_UNICO_1,P_AGUA_10,P_ESG_10,P_LIXO_10,RNMPr_10,V1_10G,V3_10G,V4_10G,V5_10G,V7_10G,V8_10G,V21_10G,V22_10G,P_ALFC_10G,P_ALFP_10G,RPC_10G,area,perimeter,Densid
1KME7040N10448,"7","6","13","4","0","1","1",1KME7040N10448,0.08785416561,"0",0.00000000000,6.86580276433,0.08785416561,1.14210410191,0.13178124841,1.27388535032,0.02196354140,0.43927081529,0.63694267516,0.63694267516,0.52712496815,0.52730500637,0.81601754140,1000773.806152343750000,4001.830339614278728,0.000
1KME7040N10449,"0","0","0","0","0","1","1",1KME7040N10449,0.00000000000,"0",0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1000774.721435546758585,4001.831561591171521,0.000
1KME7040N10450,"0","0","0","0","0","1","1",1KME7040N10450,0.00000000000,"0",0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1000775.677978515625000,4001.832867091539356,0.000
1KME7040N10451,"0","0","0","0","0","1","1",1KME7040N10451,0.00000000000,"0",0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1000776.550048828125000,4001.834003490400391,0.000
1KME7040N10452,"18","12","30","9","0","1","1",1KME7040N10452,0.00000000000,"0",0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1000777.458251953125000,4001.835209682469213,0.000
1KME7041N10391,"7","8","15","3","0","1","1",1KME7041N10391,0.05594695263,"0",0.16784085790,10.57285318420,0.00000000000,1.41732284211,0.12432656842,1.40489017895,0.00000000000,0.44135930526,0.16162452632,1.35515955789,0.97596353684,1.09616974737,2.52419951053,1000709.822753906250000,4001.736106630888571,0.000
1KME7041N10400,"8","8","16","3","0","1","1",1KME7041N10400,0.37878788889,"0,19841272222",0.25252527778,29.83651494440,0.01803750000,5.08658011111,0.27056277778,5.30303027778,0.19841272222,1.74963922222,1.46103894444,4.00432900000,2.45310244444,3.54016355556,5.86397305556,1000717.931884765625000,4001.747121063154736,0.000
1KME7041N10404,"36","33","69","16","0","1","1",1KME7041N10404,0.65562457143,"0,13802621429",0.31055900000,60.31144957140,0.03450657143,6.03864735714,0.10351964286,6.72877850000,0.34506557143,1.31124914286,2.44996550000,4.27881300000,5.03795721429,5.24412300000,11.53636728570,1000721.585449218750000,4001.752099238696246,0.000
1KME7041N10405,"22","20","42","10","0","1","1",1KME7041N10405,0.40976535714,"0,086266383929",0.19409937500,37.69465598210,0.02156660714,3.77415459821,0.06469977679,4.20548656250,0.21566598214,0.81953071429,1.53122843750,2.67425812500,3.14872325893,3.27757687500,7.21022955357,1000722.484375000000000,4001.753312220610496,0.000
1KME7041N10406,"10","9","19","4","0","1","1",1KME7041N10406,0.13457657426,"0,11535134653",0.69210803960,13.14362259410,0.00000000000,0.34605401980,0.30760358416,1.28808998020,0.07690089109,0.61520714852,0.34605401980,1.57646831683,1.21118908911,1.34158415842,2.79301980198,1000723.411621093750000,4001.754581254054301,0.000
1KME7041N10407,"9","8","17","4","0","1","1",1KME7041N10407,0.13457657426,"0,11535134653",0.69210803960,13.14362259410,0.00000000000,0.34605401980,0.30760358416,1.28808998020,0.07690089109,0.61520714852,0.34605401980,1.57646831683,1.21118908911,1.34158415842,2.79301980198,1000724.214599609375000,4001.755602060958154,0.000
1KME7041N10408,"8","7","15","3","0","1","1",1KME7041N10408,0.10093243069,"0,086513509901",0.51908102970,9.85771694554,0.00000000000,0.25954051485,0.23070268812,0.96606748515,0.05767566832,0.46140536139,0.25954051485,1.18235123762,0.90839181683,1.00618811881,2.09476485149,1000725.145996093633585,4001.756878060809413,0.000
1KME7041N10409,"6","6","12","2","0","1","1",1KME7041N10409,0.65359478431,"0",0.00000000000,19.56230235290,0.00000000000,3.26797384314,0.54466231372,3.92156862745,0.00000000000,1.63398694118,0.54466231372,3.37690631373,1.74291937255,2.17599235294,3.69775227451,1000726.044921875000000,4001.758090195224668,0.000
1KME7041N10410,"6","6","12","2","0","1","1",1KME7041N10410,0.65359478431,"0",0.00000000000,19.56230235290,0.00000000000,3.26797384314,0.54466231372,3.92156862745,0.00000000000,1.63398694118,0.54466231372,3.37690631373,1.74291937255,2.17599235294,3.69775227451,1000726.972412109375000,4001.759359006627619,0.000
1KME7041N10411,"6","5","11","2","0","1","1",1KME7041N10411,0.65359478431,"0",0.00000000000,19.56230235290,0.00000000000,3.26797384314,0.54466231372,3.92156862745,0.00000000000,1.63398694118,0.54466231372,3.37690631373,1.74291937255,2.17599235294,3.69775227451,1000727.829589843750000,4001.760485913188859,0.000
1KME7041N10412,"6","5","11","2","0","1","1",1KME7041N10412,0.17528483436,"0",0.00000000000,6.95576364417,0.00000000000,1.17691247853,0.00000000000,1.22699386503,0.00000000000,0.10016276074,0.27544760736,0.95154625767,0.92650557055,0.90451471166,1.69435268712,1000728.754882812500000,4001.761747490920243,0.000
1KME7041N10413,"6","5","11","2","0","1","1",1KME7041N10413,0.17528483436,"0",0.00000000000,6.95576364417,0.00000000000,1.17691247853,0.00000000000,1.22699386503,0.00000000000,0.10016276074,0.27544760736,0.95154625767,0.92650557055,0.90451471166,1.69435268712,1000729.661621093750000,4001.762973006038919,0.000
1KME7041N10414,"6","5","11","2","0","1","1",1KME7041N10414,0.17528483436,"0",0.00000000000,6.95576364417,0.00000000000,1.17691247853,0.00000000000,1.22699386503,0.00000000000,0.10016276074,0.27544760736,0.95154625767,0.92650557055,0.90451471166,1.69435268712,1000730.644042968750000,4001.764347354113397,0.000
1KME7041N10415,"4","4","8","2","0","1","1",1KME7041N10415,0.17528483436,"0",0.00000000000,6.95576364417,0.00000000000,1.17691247853,0.00000000000,1.22699386503,0.00000000000,0.10016276074,0.27544760736,0.95154625767,0.92650557055,0.90451471166,1.69435268712,1000731.448730468750000,4001.765367638538464,0.000
1KME7041N10416,"9","3","12","1","1","2","2",1KME7041N10416,0.00000000000,"0",0.00000000000,17.15144231250,0.00000000000,0.79787234375,0.59840425000,3.12500000000,0.00000000000,0.96409575000,0.53191490625,2.59308509375,1.39627659375,1.79558012500,3.69561465625,1000732.282958984375000,4001.766444006679194,0.000
1KME7041N10417,"67","52","119","27","0","1","1",1KME7041N10417,1.24423960645,"0,74654372903",0.49769587742,98.93207543230,0.24884785161,16.42396308390,0.00000000000,16.42396308390,0.00000000000,6.96774193548,4.23041469677,13.18894014190,7.46543781290,10.68634184520,18.59361706450,1000733.290039062616415,4001.767867920845674,0.000
1KME7041N10418,"8","4","12","4","0","1","1",1KME7041N10418,0.18433179355,"0,11059907097",0.07373272258,14.65660376770,0.03686634839,2.43317971613,0.00000000000,2.43317971613,0.00000000000,1.03225806452,0.62672810323,1.95391705806,1.10599078710,1.58316175484,2.75460993548,1000734.119384765508585,4001.768937793375699,0.000
1KME7041N10419,"111","99","210","48","0","1","1",1KME7041N10419,2.21198152258,"1,3271888516",0.88479267097,175.87924521300,0.44239618065,29.19815659350,0.00000000000,29.19815659350,0.00000000000,12.38709677420,7.52073723871,23.44700469680,13.27188944520,18.99794105810,33.05531922580,1000735.125488281133585,4001.770354417316867,0.000
1KME7041N10420,"36","28","64","16","0","1","1",1KME7041N10420,0.55478508738,"0,18492831068",0.36985662136,101.87483914600,0.00000000000,15.34905227180,0.00000000000,9.98613033010,0.00000000000,7.21220520388,0.18492831068,14.79426718450,7.76699029126,10.22588675730,21.24525545630,1000735.959228515625000,4001.771430713581140,0.000
1KME7041N10421,"0","0","0","0","0","1","1",1KME7041N10421,0.00000000000,"0",0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1000736.915283203008585,4001.772748620161565,0.000
1KME7041N10422,"0","0","0","0","0","1","1",1KME7041N10422,0.00000000000,"0",0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1000737.799804687500000,4001.773924107799758,0.000
1KME7041N10423,"29","29","58","13","0","1","1",1KME7041N10423,0.45076288349,"0,15025425243",0.30050850485,82.77330680580,0.00000000000,12.47110497090,0.00000000000,8.11373089320,0.00000000000,5.85991672816,0.15025425243,12.02034208740,6.31067961165,8.30853299029,17.26177005830,1000738.652832031366415,4001.775036327477665,0.000
1KME7041N10424,"32","31","63","12","0","1","1",1KME7041N10424,0.41608881553,"0,13869623301",0.27739246602,76.40612935920,0.00000000000,11.51178920390,0.00000000000,7.48959774757,0.00000000000,5.40915390291,0.13869623301,11.09570038830,5.82524271845,7.66941506796,15.93394159220,1000739.640625000000000,4001.776416888792482,0.000
1KME7041N10425,"0","0","0","0","0","1","1",1KME7041N10425,0.00000000000,"0",0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1000740.504394531250000,4001.777549166551580,0.000
1KME7041N10426,"57","39","96","21","0","1","1",1KME7041N10426,0.72815542718,"0,24271840777",0.48543681553,133.71072637900,0.00000000000,20.14563110680,0.00000000000,13.10679605830,0.00000000000,9.46601933010,0.24271840777,19.41747567960,10.19417475730,13.42147636890,27.88439778640,1000741.337890625000000,4001.778618674160953,0.000
1KME7041N10427,"3","2","5","1","0","1","1",1KME7041N10427,0.03467406796,"0,011558019417",0.02311603884,6.36717744660,0.00000000000,0.95931576699,0.00000000000,0.62413314563,0.00000000000,0.45076282524,0.01155801942,0.92464169903,0.48543689320,0.63911792233,1.32782846602,1000742.198730468750000,4001.779744410638159,0.000
